102,S-LAH60,834372,839369,1.784731 ,1.792050 ,1.800176 ,1.808068 ,1.810939 ,1.816265 ,1.820093 ,1.823701 ,1.827376 ,1.828416 ,1.829394 ,1.833803 ,1.834000 ,1.839323 ,1.849819 ,1.851152 ,1.861032 ,1.862781 ,1.873964 ,1.894030 ,0,0,0,0,0,0,0.03,0.27,0.54,0.72,0.83,0.88,0.924,0.957,0.972,0.980,0.986,0.990,0.996,0.997,0.997,0.998,0.999,0.998,0.997,0.996,0.993,0.992,0.984,0.964,0.906,0.72
103,S-LAH63,804396,809393,1.757806 ,1.765049 ,1.773003 ,1.780557 ,1.783252 ,1.788197 ,1.791718 ,1.795022 ,1.798376 ,1.799323 ,1.800213 ,1.804220 ,1.804398 ,1.809221 ,1.818696 ,1.819896 ,1.828771 ,1.830338 ,1.840332 ,1.858148 ,0,0,0,0,0,0,0.06,0.31,0.59,0.76,0.86,0.909,0.937,0.965,0.976,0.983,0.988,0.992,0.997,0.998,0.998,0.998,0.999,0.998,0.997,0.997,0.993,0.992,0.984,0.963,0.89,0.70
104,S-LAH64,788474,792471,1.744663 ,1.752198 ,1.760258 ,1.767500 ,1.769960 ,1.774333 ,1.777370 ,1.780179 ,1.782998 ,1.783790 ,1.784532 ,1.787854 ,1.788001 ,1.791961 ,1.799634 ,1.800596 ,1.807649 ,1.808882 ,1.816664 ,1.830161 ,0,0,0,0,0.13,0.40,0.63,0.77,0.85,0.912,0.943,0.961,0.972,0.981,0.986,0.990,0.993,0.996,0.998,0.998,0.998,0.998,0.999,0.998,0.997,0.996,0.995,0.993,0.987,0.966,0.915,0.68
105,S-LAH65V,804466,808463,1.759865 ,1.767414 ,1.775520 ,1.782864 ,1.785378 ,1.789869 ,1.792999 ,1.795900 ,1.798817 ,1.799637 ,1.800405 ,1.803847 ,1.804000 ,1.808107 ,1.816076 ,1.817077 ,1.824411 ,1.825694 ,1.833795 ,1.847861 ,0,0,0,0,0.11,0.37,0.60,0.75,0.85,0.906,0.939,0.959,0.970,0.981,0.986,0.990,0.993,0.996,0.998,0.998,0.998,0.999,0.999,0.999,0.999,0.999,0.997,0.996,0.989,0.967,0.910,0.68
106,S-LAH66,773496,776493,1.730307 ,1.737857 ,1.745901 ,1.753025 ,1.755407 ,1.759599 ,1.762484 ,1.765140 ,1.767798 ,1.768544 ,1.769242 ,1.772361 ,1.772499 ,1.776208 ,1.783374 ,1.784271 ,1.790828 ,1.791972 ,1.799174 ,1.811582 ,0,0,0,0.10,0.33,0.55,0.71,0.81,0.88,0.930,0.956,0.971,0.979,0.987,0.991,0.994,0.996,0.997,0.999,0.998,0.998,0.999,0.998,0.998,0.998,0.997,0.993,0.993,0.983,0.958,0.88,0.64
107,S-LAH71,850323,856320,1.800954 ,1.806846 ,1.813801 ,1.821328 ,1.824294 ,1.830037 ,1.834298 ,1.838380 ,1.842586 ,1.843784 ,1.844913 ,1.850030 ,1.850259 ,1.856493 ,1.868935 ,1.870528 ,1.882433 ,1.884558 ,1.898274 ,,0,0,0,0,0,0,0,0,0.01,0.11,0.29,0.49,0.65,0.83,0.913,0.945,0.963,0.976,0.992,0.995,0.995,0.997,0.998,0.999,0.999,0.999,0.999,0.998,0.993,0.989,0.982,0.959
108,S-LAH79,003283,011281,1.939036 ,1.946416 ,1.955183 ,1.964858 ,1.968730 ,1.976298 ,1.981952 ,1.987390 ,1.993011 ,1.994615 ,1.996126 ,2.002993 ,2.003300 ,2.011689 ,2.028497 ,2.030656 ,2.046824 ,2.049716 ,2.068441 ,,0,0,0,0,0,0,0,0,0,0.03,0.16,0.33,0.50,0.72,0.83,0.88,0.921,0.945,0.979,0.988,0.991,0.993,0.996,0.997,0.997,0.998,0.998,0.997,0.994,0.986,0.966,0.89
109,S-LAH88,917316,923314,1.858144 ,1.866069 ,1.875034 ,1.884130 ,1.887564 ,1.894079 ,1.898843 ,1.903379 ,1.908035 ,1.909358 ,1.910604 ,1.916247 ,1.916500 ,1.923361 ,1.937034 ,1.938784 ,1.951847 ,1.954176 ,1.969205 ,,0,0,0,0,0,0,0,0.01,0.16,0.45,0.68,0.81,0.87,0.936,0.961,0.973,0.981,0.987,0.994,0.996,0.997,0.998,0.999,0.999,0.999,0.999,0.995,0.994,0.985,0.963,0.89,0.71
110,S-LAH89,852408,856405,1.805608 ,1.812332 ,1.819832 ,1.827180 ,1.829870 ,1.834873 ,1.838470 ,1.841858 ,1.845304 ,1.846279 ,1.847194 ,1.851316 ,1.851500 ,1.856460 ,1.866184 ,1.867413 ,1.876479 ,1.878075 ,1.888218 ,,0,0,0,0,0,0,0.07,0.31,0.57,0.74,0.84,0.89,0.93,0.962,0.975,0.983,0.989,0.993,0.998,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.998,0.997,0.992,0.975,0.938,0.78
111,S-LAH92,892371,898369,1.842591 ,1.849267 ,1.856862 ,1.864600 ,1.867522 ,1.873053 ,1.877085 ,1.880911 ,1.884824 ,1.885934 ,1.886977 ,1.891689 ,1.891900 ,1.897597 ,1.908843 ,1.910271 ,1.920854 ,1.922727 ,1.934692 ,,0,0,0,0,0,0,0,0.08 ,0.28 ,0.52 ,0.69 ,0.80 ,0.87 ,0.936 ,0.962 ,0.976 ,0.984 ,0.990 ,0.997 ,0.998 ,0.999 ,0.999 ,0.999 ,0.999 ,0.999 ,0.999 ,0.998 ,0.997 ,0.992 ,0.977 ,0.946 ,0.82
112,S-YGH51,755523,758521,1.713874 ,1.721526 ,1.729607 ,1.736624 ,1.738925 ,1.742924 ,1.745648 ,1.748140 ,1.750624 ,1.751319 ,1.751970 ,1.754870 ,1.754999 ,1.758437 ,1.765055 ,1.765881 ,1.771907 ,1.772956 ,1.779544 ,1.790827 ,0.03,0.12,0.21,0.24,0.47,0.61,0.73,0.82,0.88,0.930,0.956,0.972,0.980,0.988,0.991,0.994,0.996,0.997,0.998,0.998,0.998,0.998,0.998,0.998,0.997,0.997,0.993,0.993,0.984,0.958,0.88,0.62
113,S-FTM16,593353,597350,1.556030 ,1.561539 ,1.567666 ,1.573566 ,1.575691 ,1.579615 ,1.582430 ,1.585085 ,1.587795 ,1.588563 ,1.589286 ,1.592555 ,1.592701 ,1.596670 ,1.604580 ,1.605594 ,1.613182 ,1.614539 ,1.623339 ,1.639741 ,0,0,0,0,0,0,0,0.04,0.43,0.81,0.934,0.973,0.984,0.989,0.990,0.991,0.992,0.994,0.997,0.997,0.996,0.996,0.999,0.999,0.999,0.999,0.996,0.994,0.989,0.987,0.959,0.953
114,S-NBM51,613443,617440,1.576602 ,1.583133 ,1.590122 ,1.596329 ,1.598405 ,1.602062 ,1.604585 ,1.606913 ,1.609248 ,1.609905 ,1.610520 ,1.613275 ,1.613397 ,1.616690 ,1.623105 ,1.623913 ,1.629865 ,1.630911 ,1.637555 ,1.649270 ,0,0,0,0,0.08,0.48,0.75,0.87,0.925,0.953,0.968,0.978,0.984,0.989,0.992,0.993,0.995,0.997,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.999,0.998,0.994,0.987,0.972,0.89,0.76
115,S-NBH 5,654397,658395,1.614103 ,1.620697 ,1.627874 ,1.634484 ,1.636773 ,1.640896 ,1.643793 ,1.646494 ,1.649225 ,1.649996 ,1.650719 ,1.653971 ,1.654115 ,1.658026 ,1.665709 ,1.666683 ,1.673891 ,1.675166 ,1.683310 ,1.697907 ,0,0,0,0,0,0.12,0.47,0.71,0.83,0.902,0.936,0.957,0.969,0.980,0.985,0.988,0.991,0.994,0.997,0.997,0.997,0.998,0.999,0.999,0.999,0.999,0.991,0.994,0.989,0.976,0.919,0.80
116,S-NBH 8,720347,725345,1.675342 ,1.681981 ,1.689408 ,1.696648 ,1.699281 ,1.704164 ,1.707675 ,1.710987 ,1.714365 ,1.715322 ,1.716222 ,1.720286 ,1.720467 ,1.725385 ,1.735123 ,1.736364 ,1.745595 ,1.747234 ,1.757768 ,1.776894 ,0,0,0,0,0,0.03,0.24,0.49,0.67,0.79,0.86,0.908,0.936,0.962,0.972,0.979,0.984,0.989,0.996,0.997,0.997,0.998,0.999,0.999,0.999,0.999,0.997,0.997,0.992,0.984,0.955,0.88
117,S-NBH51,750353,755351,1.702600 ,1.709647 ,1.717477 ,1.725030 ,1.727756 ,1.732791 ,1.736399 ,1.739798 ,1.743259 ,1.744240 ,1.745161 ,1.749319 ,1.749505 ,1.754531 ,1.764473 ,1.765738 ,1.775145 ,1.776815 ,1.787533 ,1.806954 ,0,0,0,0,0,0.02,0.22,0.49,0.68,0.80,0.87,0.918,0.943,0.967,0.976,0.982,0.987,0.991,0.997,0.997,0.998,0.998,0.999,0.998,0.998,0.998,0.995,0.994,0.989,0.980,0.945,0.87
118,S-NBH52,673382,677379,1.632911 ,1.639041 ,1.645850 ,1.652366 ,1.654696 ,1.658971 ,1.662017 ,1.664876 ,1.667780 ,1.668601 ,1.669372 ,1.672845 ,1.673000 ,1.677185 ,1.685422 ,1.686467 ,1.694204 ,1.695573 ,1.704316 ,1.7199729,0,0,0,0,0.04,0.37,0.69,0.85,0.923,0.958,0.976,0.985,0.990,0.993,0.994,0.995,0.996,0.997,0.999,0.999,0.998,0.999,0.999,0.999,0.999,0.999,0.996,0.995,0.983 ,0.971,0.932,0.912
119,S-NBH53,738323,743320,1.690164 ,1.696930 ,1.704567 ,1.712154 ,1.714958 ,1.720209 ,1.724014 ,1.727620 ,1.731309 ,1.732356 ,1.733342 ,1.737800 ,1.738000 ,1.743413 ,1.754185 ,1.755563 ,1.765845 ,1.767679 ,1.779511 ,1.8012463,0,0,0,0,0,0.03,0.17,0.52,0.74,0.85,0.915,0.947,0.965,0.981,0.986,0.988,0.991,0.993,0.997,0.997,0.997,0.998,0.999,0.999,0.999,0.999,0.996,0.996,0.990,0.985,0.952,0.949
120,S-NBH55,800299,806296,1.749888 ,1.756003 ,1.763162 ,1.770816 ,1.773810 ,1.779594 ,1.783882 ,1.787994 ,1.792237 ,1.793447 ,1.794588 ,1.799767 ,1.800000 ,1.806331 ,1.819043 ,1.820679 ,1.832967 ,1.835172 ,1.849510 ,,0,0,0,0,0,0,0,0,0.04,0.34,0.63,0.78,0.86,0.931,0.958,0.970,0.978,0.983,0.992,0.995,0.995,0.997,0.998,0.999,0.999,0.999,0.997,0.996,0.991,0.985,0.969,0.943
121,S-NBH56,855248,863246,1.792341 ,1.799741 ,1.808473 ,1.817919 ,1.821646 ,1.828890 ,1.834290 ,1.839490 ,1.844876 ,1.846416 ,1.847868 ,1.854482 ,1.854780 ,1.862904 ,1.879345 ,1.881473 ,1.897547 ,1.900448 ,1.919437 ,,0,0,0,0,0,0,0,0,0.11,0.44,0.69,0.81,0.87,0.933,0.958,0.97,0.978,0.983,0.993,0.996,0.996,0.997,0.999,0.999,0.999,0.999,0.999,0.997,0.993,0.991,0.977,0.966
122,S-NBH57,850300,857298,1.797334 ,1.803741 ,1.811268 ,1.819349 ,1.822517 ,1.828644 ,1.833188 ,1.837544 ,1.842037 ,1.843318 ,1.844525 ,1.850004 ,1.850250 ,1.856938 ,1.870336 ,1.872056 ,1.884948 ,1.887255 ,1.902202 ,,0,0,0,0,0,0,0,0,0.17,0.42,0.6,0.72,0.81,0.89,0.936,0.955,0.968,0.978,0.993,0.994,0.994,0.996,0.998,0.999,0.999,0.999,0.998,0.997,0.992,0.984,0.968,0.921
123,S-NPH 1,808228,816226,1.744547 ,1.752259 ,1.761251 ,1.770835 ,1.774589 ,1.781872 ,1.787308 ,1.792556 ,1.798009 ,1.799572 ,1.801048 ,1.807791 ,1.808095 ,1.816434 ,1.833513 ,1.835746 ,1.852791 ,1.855904 ,1.876580 ,,0,0,0,0,0,0,0,0,0,0,0.14,0.53,0.77,0.917,0.952,0.967,0.975,0.982,0.992,0.994,0.995,0.996,0.997,0.997,0.996,0.997,0.994,0.992,0.984,0.973,0.934,0.88
124,S-NPH 1W,808228,816226,1.744547 ,1.752259 ,1.761251 ,1.770835 ,1.774589 ,1.781872 ,1.787308 ,1.792556 ,1.798009 ,1.799572 ,1.801048 ,1.807791 ,1.808095 ,1.816434 ,1.833513 ,1.835746 ,1.852791 ,1.855904 ,1.876580 ,,0,0,0,0,0,0,0,0,0,0,0.28 ,0.67 ,0.87 ,0.956 ,0.972 ,0.978 ,0.983 ,0.986 ,0.993 ,0.996 ,0.997 ,0.998 ,0.999 ,0.999 ,0.999 ,0.999 ,0.996 ,0.994 ,0.986 ,0.973 ,0.932 ,0.88
125,S-NPH 2,923189,934187,1.842142 ,1.850932 ,1.861457 ,1.873269 ,1.878072 ,1.887582 ,1.894791 ,1.901812 ,1.909158 ,1.911272 ,1.913271 ,1.922445 ,1.922860 ,1.934291 ,1.957996 ,1.961125 ,1.985259 ,1.989717 ,2.019763 ,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.24,0.70,0.85,0.910,0.936,0.953,0.978,0.988,0.990,0.993,0.996,0.996,0.996,0.997,0.997,0.996,0.992,0.988,0.977,0.961
126,S-NPH 3,959175,972173,1.870644 ,1.880025 ,1.891308 ,1.904117 ,1.909372 ,1.919835 ,1.927804 ,1.935590 ,1.943760 ,1.946116 ,1.948345 ,1.958596 ,1.959060 ,1.971885 ,1.998655 ,2.002207 ,2.029758 ,2.034877 ,2.069650 ,,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.72,0.88,0.932,0.956,0.970,0.990,0.996,0.997,0.999,0.999,0.998,0.998,0.999,0.998,0.995,0.989,0.983,0.968,0.949
127,S-NPH 4,893204,903202,1.818640 ,1.826940 ,1.836814 ,1.847766 ,1.852180 ,1.860880 ,1.867448 ,1.873826 ,1.880484 ,1.882397 ,1.884205 ,1.892486 ,1.892860 ,1.903144 ,1.924335 ,1.927118 ,1.948455 ,1.952371 ,1.978529 ,,0,0,0,0,0,0,0,0,0,0,0.06,0.39,0.71,0.915,0.951,0.966,0.975,0.982,0.993,0.997,0.997,0.998,0.999,0.999,0.999,0.999,0.999,0.995,0.984,0.971,0.948,0.915
128,S-NPH 5,859227,868225,1.792469 ,1.800272 ,1.809437 ,1.819380 ,1.823326 ,1.831035 ,1.836812 ,1.842399 ,1.848209 ,1.849874 ,1.851447 ,1.858632 ,1.858956 ,1.867836 ,1.886001 ,1.888373 ,1.906452 ,1.909748 ,1.931599 ,,0,0,0,0,0,0,0,0,0.03 ,0.08 ,0.41 ,0.72 ,0.84 ,0.924 ,0.949 ,0.962 ,0.971 ,0.979 ,0.991 ,0.994 ,0.995 ,0.996 ,0.998 ,0.998 ,0.998 ,0.999 ,0.996 ,0.993 ,0.984 ,0.972 ,0.944 ,0.915
129,S-NPH53,847239,855237,1.783472 ,1.790937 ,1.799714 ,1.809211 ,1.812969 ,1.820291 ,1.825766 ,1.831051 ,1.836537 ,1.838108 ,1.839590 ,1.846356 ,1.846660 ,1.855001 ,1.871986 ,1.874196 ,1.890979 ,1.894027 ,1.914121 ,,0,0,0,0,0,0,0,0,0.05,0.34,0.63,0.77,0.85,0.914,0.94,0.953,0.962,0.971,0.988,0.994,0.996,0.997,0.998,0.999,0.999,0.999,0.998,0.995,0.986,0.976,0.952,0.927
