90|613-370|E-F3|1.58767|1.59374|1.59590|1.59986|1.60269|1.60535|1.60805|1.60882|1.60954|1.61279|1.61293|1.61686|1.62463|1.62563|1.63433|1.64284|1.65855|||||||0.995 |0.995 |0.990 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.997 |0.998 |0.998 |0.993 |0.990 |0.986 |0.983 |0.977 |0.949 |0.901 |0.775 |0.504 |0.168 |0.014 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
91|596-392|E-F8|1.57201|1.57777|1.57979|1.58347|1.58609|1.58854|1.59103|1.59173|1.59239|1.59538|1.59551|1.59911|1.60621|1.60712|1.61502|1.62269|1.63671|||||||0.997|0.997|0.995|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.996|0.998|0.998|0.994|0.992|0.991|0.988|0.984|0.965|0.934|0.851|0.641|0.256|0.015|0.000|0.000|0.000|0.000|0.000|0.000|0.000
92|640-346|E-FD7|1.61238|1.61883|1.62115|1.62542|1.62850|1.63141|1.63439|1.63524|1.63603|1.63964|1.63980|1.64418|1.65290|1.65402|1.66385|1.67351|1.69150|||||||0.994 |0.995 |0.995 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.997 |0.994 |0.997 |0.998 |0.992 |0.990 |0.987 |0.982 |0.973 |0.933 |0.872 |0.726 |0.423 |0.082 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
93|532-488|E-FEL6|1.51325|1.51829|1.51995|1.52284|1.52482|1.52664|1.52847|1.52898|1.52946|1.53162|1.53172|1.53431|1.53935|1.53999|1.54551|1.55077|1.56014|||||||0.993 |0.995 |0.995 |0.998 |0.998 |0.999 |0.998 |0.998 |0.998 |0.999 |0.998 |0.999 |0.998 |0.999 |0.999 |0.999 |0.997 |0.996 |0.997 |0.997 |0.993 |0.992 |0.991 |0.991 |0.991 |0.989 |0.982 |0.965 |0.929 |0.799 |0.448 |0.077 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
94|750-350|E-LAF7|1.71807|1.72534|1.72798|1.73289|1.73644|1.73980|1.74325|1.74422|1.74515|1.74931|1.74950|1.75456|1.76464|1.76592|1.77727|1.78839|1.80904|||||||0.996 |0.996 |0.996 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.995 |0.994 |0.993 |0.994 |0.984 |0.982 |0.975 |0.962 |0.934 |0.831 |0.715 |0.513 |0.235 |0.032 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000 |0.000
95|457-903|FCD10|1.44717|1.44985|1.45071|1.45218|1.45317|1.45406|1.45495|1.45520|1.45543|1.45645|1.45650|1.45771|1.46001|1.46029|1.46271|1.46493|1.46864|||||||0.999|0.999|0.999|0.998|0.998|0.998|0.997|0.996|0.997|0.997|0.997|0.998|0.998|0.998|0.998|0.998|0.998|0.998|0.998|0.999|0.999|0.998|0.997|0.996|0.996|0.998|0.998|0.997|0.992|0.982|0.960|0.914|0.820|0.670|0.470|0.260|0.100|0.030
96|652-584|LAC7|1.63083|1.63707|1.63899|1.64220|1.64434|1.64628|1.64821|1.64875|1.64925|1.65150|1.65160|1.65426|1.65936|1.66000|1.66538|1.67035|1.67884|||||||0.991 |0.991 |0.989 |0.996 |0.996 |0.996 |0.996 |0.996 |0.996 |0.996 |0.996 |0.996 |0.997 |0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.996 |0.994 |0.991 |0.989 |0.981 |0.970 |0.954 |0.915 |0.850 |0.750 |0.620 |0.430 |0.260 |0.120 |0.050 |0.010 |0.000
97|691-547|LAC9|1.66814|1.67464|1.67674|1.68033|1.68275|1.68496|1.68715|1.68776|1.68833|1.69088|1.69100|1.69401|1.69978|1.70050|1.70663|1.71231|1.72209|||||||0.995 |0.993 |0.992 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.990 |0.985 |0.979 |0.970 |0.950 |0.917 |0.858 |0.780 |0.675 |0.552 |0.422 |0.303 |0.201 |0.080
98|720-503|LAC10|1.69628|1.70232|1.70442|1.70818|1.71081|1.71324|1.71568|1.71636|1.71700|1.71987|1.72000|1.72341|1.72998|1.73080|1.73785|1.74443|1.75579|||||||0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.996 |0.996 |0.996 |0.996 |0.996 |0.996 |0.994 |0.994 |0.991 |0.985 |0.979 |0.970 |0.950 |0.917 |0.858 |0.772 |0.650 |0.476 |0.242 |0.046 |0.000 |0.000
99|678-555|LAC12|1.65694|1.66251|1.66439|1.66771|1.66999|1.67210|1.67420|1.67479|1.67534|1.67779|1.67790|1.68081|1.68641|1.68710|1.69306|1.69860|1.70808|||||||0.993 |0.993 |0.994 |0.998 |0.998 |0.998 |0.998 |0.997 |0.997 |0.997 |0.997 |0.998 |0.998 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.994 |0.994 |0.989 |0.986 |0.980 |0.951 |0.917 |0.860 |0.760 |0.600 |0.410 |0.220 |0.090 |0.030 |0.010 |0.000 |0.000
100|694-533|LAC13|1.67059|1.67687|1.67895|1.68258|1.68505|1.68731|1.68955|1.69018|1.69077|1.69339|1.69350|1.69660|1.70256|1.70330|1.70965|1.71555|1.72565|||||||0.988 |0.986 |0.982 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.997 |0.996 |0.995 |0.993 |0.990 |0.980 |0.970 |0.952 |0.921 |0.870 |0.790 |0.670 |0.520 |0.340 |0.160 |0.030 |0.000 |0.000
101|640-602|LACL60|1.61933|1.62564|1.62759|1.63083|1.63296|1.63486|1.63674|1.63726|1.63775|1.63990|1.64000|1.64254|1.64737|1.64797|1.65307|1.65777|1.66577|||||||0.993|0.992|0.991|0.998|0.998|0.998|0.998|0.998|0.998|0.998|0.998|0.999|0.998|0.998|0.998|0.998|0.998|0.997|0.997|0.998|0.997|0.996|0.994|0.993|0.990|0.985|0.979|0.969|0.952|0.922|0.870|0.800|0.700|0.570|0.430|0.290|0.170|0.080
102|717-480|LAF3|1.69381|1.69914|1.70113|1.70484|1.70750|1.70999|1.71251|1.71322|1.71389|1.71687|1.71700|1.72056|1.72745|1.72832|1.73576|1.74274|1.75485|||||||0.995 |0.995 |0.996 |0.997 |0.998 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.996 |0.997 |0.997 |0.999 |0.997 |0.997 |0.997 |0.997 |0.996 |0.991 |0.987 |0.986 |0.975 |0.965 |0.943 |0.900 |0.820 |0.680 |0.460 |0.190 |0.020 |0.000 |0.000 |0.000 |0.000
103|606-637|LBC3N|1.59048|1.59440|1.59580|1.59832|1.60009|1.60172|1.60336|1.60382|1.60425|1.60617|1.60625|1.60852|1.61288|1.61342|1.61806|1.62235|1.62960|||||||0.993 |0.995 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.996 |0.996 |0.998 |0.997 |0.995 |0.992 |0.991 |0.988 |0.988 |0.986 |0.982 |0.971 |0.961 |0.939 |0.886 |0.810 |0.698 |0.550 |0.390 |0.236 |0.113 |0.032
104|800-423|NBFD12|1.77019|1.77717|1.77969|1.78433|1.78763|1.79073|1.79388|1.79476|1.79559|1.79934|1.79950|1.80399|1.81276|1.81386|1.82342|1.83248|1.84838|||||||0.996 |0.996 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.997 |0.997 |0.996 |0.994 |0.992 |0.989 |0.986 |0.982 |0.974 |0.962 |0.945 |0.911 |0.847 |0.708 |0.469 |0.158 |0.011 |0.000 |0.000 |0.000 |0.000
105|741-526|TAC2|1.71625|1.72309|1.72533|1.72922|1.73187|1.73430|1.73672|1.73740|1.73804|1.74087|1.74100|1.74436|1.75081|1.75161|1.75848|1.76485|1.77580|||||||0.992|0.993|0.993|0.999|0.999|0.999|0.999|0.998|0.999|0.999|0.999|0.998|0.998|0.998|0.998|0.997|0.996|0.996|0.996|0.996|0.996|0.994|0.987|0.984|0.977|0.965|0.944|0.920|0.870|0.800|0.700|0.570|0.410|0.270|0.040|0.080|0.030|0.010
106|734-511|TAC4|1.70926|1.71584|1.71807|1.72200|1.72470|1.72718|1.72965|1.73034|1.73099|1.73387|1.73400|1.73742|1.74403|1.74485|1.75193|1.75853|1.76975|||||||0.991 |0.991 |0.991 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.996 |0.994 |0.992 |0.986 |0.980 |0.968 |0.948 |0.911 |0.850 |0.768 |0.665 |0.542 |0.398 |0.292 |0.187 |0.085
107|755-523|TAC6|1.72961|1.73664|1.73894|1.74294|1.74566|1.74815|1.75063|1.75132|1.75197|1.75487|1.75500|1.75844|1.76506|1.76588|1.77295|1.77953|1.79081|||||||0.994 |0.995 |0.996 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.997 |0.996 |0.993 |0.992 |0.990 |0.981 |0.974 |0.958 |0.931 |0.888 |0.815 |0.722 |0.602 |0.466 |0.279 |0.210 |0.119 |0.043
108|795-454|TAF2|1.76619|1.77330|1.77578|1.78024|1.78338|1.78630|1.78925|1.79008|1.79085|1.79434|1.79450|1.79866|1.80675|1.80777|1.81651|1.82472|1.83905|||||||0.992 |0.991 |0.992 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.997 |0.997 |0.995 |0.992 |0.988 |0.983 |0.977 |0.960 |0.945 |0.917 |0.871 |0.797 |0.672 |0.502 |0.261 |0.055 |0.001 |0.000 |0.000 |0.000
109|788-475|TAF4|1.76057|1.76757|1.77000|1.77435|1.77738|1.78018|1.78300|1.78379|1.78453|1.78785|1.78800|1.79195|1.79959|1.80055|1.80878|1.81649|1.82981|||||||0.993|0.992|0.995|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.999|0.997|0.997|0.993|0.992|0.987|0.980|0.971|0.956|0.930|0.887|0.806|0.687|0.490|0.215|0.020|0.000|0.000|0.000
110|816-466|TAF5|1.78740|1.79471|1.79722|1.80172|1.80487|1.80780|1.81074|1.81157|1.81235|1.81584|1.81600|1.82017|1.82827|1.82928|1.83801|1.84619|1.86034|||||||||||||||||||||||0.997 |0.996 |0.993 |0.996 |0.997 |0.996 |0.996 |0.991 |0.985 |0.964 |0.946 |0.920 |0.860 |0.770 |0.660 |0.510 |0.340 |0.190 |0.060 |0.020 |0.000 |0.000
111|497-816|M-FCD1|1.48592 |1.48912 |1.49015 |1.49192 |1.49310 |1.49418 |1.49524 |1.49554 |1.49582 |1.49705 |1.49710 |1.49856 |1.50134 |1.50168 |1.50462 |1.50732 |1.51185 |0.985 |0.994 |0.995 |0.997 |0.997 |0.996 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.998 |0.997 |0.996 |0.995 |0.996 |0.993 |0.987 |0.972 |0.938 |0.863 |0.726 |0.520 |0.288 |0.112 |0.028 |0.000 |0.000
112|497-815|MP-FCD1-M20|1.48534 |1.48886 |1.48994 |1.49173 |1.49291 |1.49398 |1.49504 |1.49534 |1.49561 |1.49684 |1.49690 |1.49836 |1.50114 |1.50148 |1.50440 |1.50708 |1.51161 |0.985 |0.994 |0.995 |0.997 |0.997 |0.996 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.998 |0.997 |0.996 |0.995 |0.996 |0.993 |0.987 |0.972 |0.938 |0.863 |0.726 |0.520 |0.288 |0.112 |0.028 |0.000 |0.000
113|497-815|MC-FCD1-M20|1.48534 |1.48886 |1.48994 |1.49173 |1.49291 |1.49398 |1.49504 |1.49534 |1.49561 |1.49684 |1.49690 |1.49836 |1.50114 |1.50148 |1.50440 |1.50708 |1.51161 |||||||0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.998 |0.997 |0.996 |0.995 |0.996 |0.993 |0.987 |0.972 |0.938 |0.863 |0.726 |0.520 |0.288 |0.112 |0.028 |0.000 |0.000
114|553-717|M-FCD500|1.53952 |1.54341 |1.54467 |1.54683 |1.54830 |1.54964 |1.55097 |1.55134 |1.55169 |1.55325 |1.55332 |1.55516 |1.55869 |1.55913 |1.56286 |1.56629 |1.57211 |0.980 |0.991 |0.992 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.998 |0.996 |0.995 |0.994 |0.993 |0.986 |0.972 |0.939 |0.867 |0.728 |0.521 |0.287 |0.109 |0.026 |0.000 |0.000 |0.000
115|554-717|MP-FCD500-20|1.53970 |1.54361 |1.54487 |1.54704 |1.54850 |1.54984 |1.55117 |1.55154 |1.55189 |1.55345 |1.55352 |1.55536 |1.55889 |1.55933 |1.56305 |1.56648 |1.57230 |0.980 |0.991 |0.992 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.998 |0.996 |0.995 |0.994 |0.993 |0.986 |0.972 |0.939 |0.867 |0.728 |0.521 |0.287 |0.109 |0.026 |0.000 |0.000 |0.000
116|554-717|MC-FCD500-20|1.53970 |1.54361 |1.54487 |1.54704 |1.54850 |1.54984 |1.55117 |1.55154 |1.55189 |1.55345 |1.55352 |1.55536 |1.55889 |1.55933 |1.56305 |1.56648 |1.57230 |||||||0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.998 |0.996 |0.995 |0.994 |0.993 |0.986 |0.972 |0.939 |0.867 |0.728 |0.521 |0.287 |0.109 |0.026 |0.000 |0.000 |0.000
117|619-639|M-PCD4|1.60150 |1.60635 |1.60793 |1.61065 |1.61250 |1.61418 |1.61586 |1.61633 |1.61677 |1.61872 |1.61881 |1.62112 |1.62555 |1.62610 |1.63080 |1.63514 |1.64251 |||||||0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.997 |0.996 |0.997 |0.996 |0.995 |0.996 |0.996 |0.997 |0.998 |0.999 |0.998 |0.996 |0.994 |0.991 |0.988 |0.977 |0.960 |0.924 |0.854 |0.723 |0.521 |0.300 |0.125 |0.034 |0.000 |0.000 |0.000 |0.000
118|619-639|MP-PCD4-40|1.60194 |1.60675 |1.60832 |1.61104 |1.61289 |1.61458 |1.61626 |1.61673 |1.61717 |1.61912 |1.61921 |1.62152 |1.62595 |1.62651 |1.63121 |1.63555 |1.64293 |||||||0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.997 |0.996 |0.997 |0.996 |0.995 |0.996 |0.996 |0.997 |0.998 |0.999 |0.998 |0.996 |0.994 |0.991 |0.988 |0.977 |0.960 |0.924 |0.854 |0.723 |0.521 |0.300 |0.125 |0.034 |0.000 |0.000 |0.000 |0.000
119|619-639|MC-PCD4-40|1.60194 |1.60675 |1.60832 |1.61104 |1.61289 |1.61458 |1.61626 |1.61673 |1.61717 |1.61912 |1.61921 |1.62152 |1.62595 |1.62651 |1.63121 |1.63555 |1.64293 |||||||0.994 |0.994 |0.995 |0.996 |0.995 |0.995 |0.994 |0.994 |0.994 |0.994 |0.994 |0.994 |0.994 |0.997 |0.997 |0.997 |0.997 |0.996 |0.997 |0.998 |0.997 |0.996 |0.994 |0.992 |0.991 |0.986 |0.976 |0.954 |0.911 |0.815 |0.663 |0.455 |0.240 |0.092 |0.024 |0.000 |0.000 |0.000
120|592-670|M-PCD51|1.57512 |1.58022 |1.58180 |1.58444 |1.58619 |1.58776 |1.58931 |1.58974 |1.59014 |1.59193 |1.59201 |1.59412 |1.59814 |1.59864 |1.60287 |1.60677 |1.61338 |0.826 |0.871 |0.921 |0.973 |0.986 |0.995 |0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.999 |0.998 |0.999 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.995 |0.994 |0.993 |0.990 |0.983 |0.970 |0.943 |0.893 |0.813 |0.696 |0.544 |0.378 |0.226 |0.110 |0.037
121|593-670|MP-PCD51-70|1.57599 |1.58091 |1.58247 |1.58511 |1.58686 |1.58844 |1.59000 |1.59043 |1.59083 |1.59263 |1.59271 |1.59482 |1.59885 |1.59934 |1.60360 |1.60751 |1.61413 |0.826 |0.871 |0.921 |0.973 |0.986 |0.995 |0.997 |0.997 |0.998 |0.999 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.999 |0.998 |0.999 |0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.995 |0.994 |0.993 |0.990 |0.983 |0.970 |0.943 |0.893 |0.813 |0.696 |0.544 |0.378 |0.226 |0.110 |0.037
122|593-670|MC-PCD51-70|1.57599 |1.58091 |1.58247 |1.58511 |1.58686 |1.58844 |1.59000 |1.59043 |1.59083 |1.59263 |1.59271 |1.59482 |1.59885 |1.59934 |1.60360 |1.60751 |1.61413 |||||||0.992 |0.992 |0.994 |0.998 |0.998 |0.998 |0.999 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.997 |0.996 |0.996 |0.994 |0.990 |0.983 |0.964 |0.936 |0.884 |0.800 |0.690 |0.550 |0.410 |0.300 |0.190
123|589-613|M-BACD5N|1.57050 |1.57616 |1.57792 |1.58084 |1.58276 |1.58449 |1.58618 |1.58665 |1.58709 |1.58904 |1.58913 |1.59142 |1.59580 |1.59634 |1.60097 |1.60524 |1.61247 |0.671 |0.734 |0.874 |0.967 |0.985 |0.996 |0.990 |0.989 |0.981 |0.992 |0.992 |0.991 |0.990 |0.991 |0.991 |0.991 |0.992 |0.992 |0.992 |0.993 |0.994 |0.996 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.996 |0.994 |0.990 |0.984 |0.972 |0.946 |0.900 |0.822 |0.702 |0.534 |0.344 |0.177 |0.070 |0.021
124|589-613|MP-BACD5N|1.57050 |1.57616 |1.57792 |1.58084 |1.58276 |1.58449 |1.58618 |1.58665 |1.58709 |1.58904 |1.58913 |1.59142 |1.59580 |1.59634 |1.60097 |1.60524 |1.61247 |0.671 |0.734 |0.874 |0.967 |0.985 |0.996 |0.990 |0.989 |0.981 |0.992 |0.992 |0.991 |0.990 |0.991 |0.991 |0.991 |0.992 |0.992 |0.992 |0.993 |0.994 |0.996 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.996 |0.994 |0.990 |0.984 |0.972 |0.946 |0.900 |0.822 |0.702 |0.534 |0.344 |0.177 |0.070 |0.021
125|589-613|MC-BACD5N|1.57050 |1.57616 |1.57792 |1.58084 |1.58276 |1.58449 |1.58618 |1.58665 |1.58709 |1.58904 |1.58913 |1.59142 |1.59580 |1.59634 |1.60097 |1.60524 |1.61247 |0.671 |0.734 |0.874 |0.967 |0.985 |0.996 |0.990 |0.989 |0.981 |0.992 |0.992 |0.991 |0.990 |0.991 |0.991 |0.991 |0.992 |0.992 |0.992 |0.993 |0.994 |0.996 |0.997 |0.997 |0.997 |0.997 |0.997 |0.997 |0.998 |0.997 |0.995 |0.995 |0.992 |0.988 |0.980 |0.965 |0.919 |0.861 |0.750 |0.600 |0.408 |0.233 |0.104 |0.037
126|583-595|M-BACD12|1.56514 |1.57031 |1.57197 |1.57481 |1.57671 |1.57843 |1.58014 |1.58061 |1.58106 |1.58304 |1.58313 |1.58547 |1.58995 |1.59050 |1.59525 |1.59963 |1.60713 |0.779 |0.826 |0.900 |0.972 |0.985 |0.997 |0.996 |0.996 |0.996 |0.997 |0.997 |0.996 |0.996 |0.996 |0.995 |0.995 |0.995 |0.996 |0.996 |0.997 |0.996 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.996 |0.997 |0.996 |0.993 |0.988 |0.981 |0.964 |0.929 |0.869 |0.768 |0.612 |0.413 |0.220 |0.088 |0.026
127|583-595|MP-BACD12|1.56514 |1.57031 |1.57197 |1.57481 |1.57671 |1.57843 |1.58014 |1.58061 |1.58106 |1.58304 |1.58313 |1.58547 |1.58995 |1.59050 |1.59525 |1.59963 |1.60713 |0.779 |0.826 |0.900 |0.972 |0.985 |0.997 |0.996 |0.996 |0.996 |0.997 |0.997 |0.996 |0.996 |0.996 |0.995 |0.995 |0.995 |0.996 |0.996 |0.997 |0.996 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.996 |0.997 |0.996 |0.993 |0.988 |0.981 |0.964 |0.929 |0.869 |0.768 |0.612 |0.413 |0.220 |0.088 |0.026
128|583-595|MC-BACD12|1.56514 |1.57031 |1.57197 |1.57481 |1.57671 |1.57843 |1.58014 |1.58061 |1.58106 |1.58304 |1.58313 |1.58547 |1.58995 |1.59050 |1.59525 |1.59963 |1.60713 |||||||0.990 |0.989 |0.981 |0.992 |0.992 |0.991 |0.990 |0.991 |0.991 |0.991 |0.991 |0.992 |0.992 |0.993 |0.994 |0.996 |0.997 |0.998 |0.997 |0.997 |0.997 |0.997 |0.999 |0.998 |0.999 |0.999 |0.994 |0.991 |0.989 |0.977 |0.956 |0.904 |0.816 |0.677 |0.464 |0.243 |0.082 |0.015
129|623-582|M-BACD15|1.60250 |1.60841 |1.61029 |1.61346 |1.61557 |1.61747 |1.61935 |1.61987 |1.62036 |1.62253 |1.62263 |1.62518 |1.63005 |1.63066 |1.63582 |1.64060 |1.64875 |||||||0.996 |0.996 |0.996 |0.997 |0.997 |0.996 |0.996 |0.996 |0.995 |0.995 |0.995 |0.996 |0.996 |0.997 |0.996 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.993 |0.990 |0.984 |0.971 |0.945 |0.900 |0.828 |0.719 |0.564 |0.386 |0.249 |0.136 |0.053
130|623-582|MP-BACD15|1.60250 |1.60841 |1.61029 |1.61346 |1.61557 |1.61747 |1.61935 |1.61987 |1.62036 |1.62253 |1.62263 |1.62518 |1.63005 |1.63066 |1.63582 |1.64060 |1.64875 |||||||0.996 |0.996 |0.996 |0.997 |0.997 |0.996 |0.996 |0.996 |0.995 |0.995 |0.995 |0.996 |0.996 |0.997 |0.996 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.993 |0.990 |0.984 |0.971 |0.945 |0.900 |0.828 |0.719 |0.564 |0.386 |0.249 |0.136 |0.053
131|713-539|M-LAC8|1.68899 |1.69594 |1.69814 |1.70190 |1.70441 |1.70671 |1.70899 |1.70963 |1.71022 |1.71288 |1.71300 |1.71615 |1.72221 |1.72296 |1.72941 |1.73539 |1.74567 |||||||0.996 |0.996 |0.996 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.999 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.997 |0.995 |0.993 |0.990 |0.986 |0.977 |0.968 |0.952 |0.922 |0.860 |0.780 |0.660 |0.510 |0.350 |0.170 |0.110 |0.050 |0.000
132|713-539|MP-LAC8-30|1.68928 |1.69623 |1.69844 |1.70219 |1.70471 |1.70701 |1.70929 |1.70993 |1.71052 |1.71318 |1.71330 |1.71645 |1.72251 |1.72326 |1.72971 |1.73570 |1.74598 |||||||0.996 |0.996 |0.996 |0.999 |0.999 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.998 |0.999 |0.998 |0.998 |0.998 |0.997 |0.997 |0.998 |0.997 |0.995 |0.993 |0.990 |0.986 |0.977 |0.968 |0.952 |0.922 |0.860 |0.780 |0.660 |0.510 |0.350 |0.170 |0.110 |0.050 |0.000
133|697-555|M-LAC14|1.67366|1.68036|1.68250|1.68614|1.68858|1.69078|1.69297|1.69358|1.69415|1.69669|1.69680|1.69980|1.70553|1.70625|1.71235|1.71801|1.72769|||||||0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.994 |0.990 |0.987 |0.978 |0.970 |0.956 |0.930 |0.886 |0.807 |0.699 |0.560 |0.406 |0.234 |0.150 |0.078 |0.029
134|698-555|MP-LAC14-80|1.67444 |1.68115 |1.68330 |1.68694 |1.68937 |1.69158 |1.69377 |1.69438 |1.69495 |1.69749 |1.69760 |1.70060 |1.70634 |1.70705 |1.71315 |1.71881 |1.72849 |||||||0.998 |0.998 |0.998 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.998 |0.997 |0.994 |0.990 |0.987 |0.978 |0.970 |0.956 |0.930 |0.886 |0.807 |0.699 |0.560 |0.406 |0.234 |0.150 |0.078 |0.029
135|694-532|M-LAC130|1.67049 |1.67685 |1.67894 |1.68257 |1.68504 |1.68730 |1.68955 |1.69017 |1.69076 |1.69338 |1.69350 |1.69661 |1.70258 |1.70333 |1.70970 |1.71564 |1.72581 |0.574 |0.678 |0.903 |0.970 |0.991 |0.999 |0.997 |0.997 |0.997 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.999 |0.997 |0.995 |0.992 |0.985 |0.978 |0.963 |0.934 |0.880 |0.791 |0.664 |0.507 |0.341 |0.196 |0.096 |0.035 |0.000
